state,quarter,non_tesla_bev,tesla_bev,total_bev,tesla_share,tesla_search,byd_search,nio_search,rivian_search,lucid_search,cumulative_chargers,post_ira,post_tariff,quarter_str,gas_price_national
TX,2022Q4,55639.0,129940.0,185579.0,0.7001869823633062,55.76923076923077,0.0,0.0,6.923076923076923,0.0,0.0,1,0,2022Q4,3.012
TX,2023Q1,92745.0,232696.0,325441.0,0.7150174686041403,69.46153846153847,0.0,0.0,6.923076923076923,0.23076923076923078,0.0,1,0,2023Q1,3.012
TX,2023Q2,149808.0,308499.0,458307.0,0.6731274015016135,64.92307692307692,0.0,0.0,7.538461538461538,0.0,0.0,1,0,2023Q2,3.012
TX,2023Q3,217046.0,428700.0,645746.0,0.6638833225447777,65.23076923076923,0.0,0.0,8.307692307692308,0.0,0.0,1,0,2023Q3,3.012
TX,2023Q4,220864.0,440592.0,661456.0,0.6660941922062843,60.785714285714285,0.0,0.0,7.5,0.07142857142857142,0.0,1,0,2023Q4,3.012
TX,2024Q1,221390.0,528276.0,749666.0,0.7046818183030843,62.07692307692308,0.0,0.0,9.384615384615385,0.0,0.0,1,0,2024Q1,3.012
TX,2024Q2,267493.0,540134.0,807627.0,0.6687914098959049,72.38461538461539,0.0,0.0,9.307692307692308,0.0,0.0,1,1,2024Q2,3.012
TX,2024Q3,299518.0,631725.0,931243.0,0.6783675152457522,61.53846153846154,0.0,0.0,8.076923076923077,0.0,0.0,1,1,2024Q3,3.012
TX,2024Q4,291595.0,555378.0,846973.0,0.6557210206228534,75.38461538461539,0.0,0.0,7.846153846153846,0.0,0.0,1,1,2024Q4,3.012
TX,2025Q1,310839.0,662018.0,972857.0,0.6804884993375182,75.38461538461539,0.0,0.0,7.846153846153846,0.0,0.0,1,1,2025Q1,3.012
TX,2025Q2,268699.0,550125.0,818824.0,0.6718476742254745,75.38461538461539,0.0,0.0,7.846153846153846,0.0,0.0,1,1,2025Q2,3.012
TX,2025Q3,224542.0,438843.0,663385.0,0.6615208363167693,75.38461538461539,0.0,0.0,7.846153846153846,0.0,0.0,1,1,2025Q3,3.012
TX,2025Q4,117972.0,249817.0,367789.0,0.6792399990211779,75.38461538461539,0.0,0.0,7.846153846153846,0.0,0.0,1,1,2025Q4,3.012
VA,2020Q1,846.0,3102.0,3948.0,0.7857142857142857,50.84615384615385,0.0,0.0,1.3076923076923077,0.0,0.0,0,0,2020Q1,2.4993333333333334
VA,2020Q2,771.0,3519.0,4290.0,0.8202797202797203,41.61538461538461,0.0,0.0,1.0,0.0,0.0,0,0,2020Q2,2.023
VA,2020Q3,1272.0,5362.0,6634.0,0.8082604763340367,69.0,0.0,0.0,1.2307692307692308,0.38461538461538464,0.0,0,0,2020Q3,2.2726666666666664
VA,2020Q4,1408.0,5820.0,7228.0,0.805201992252352,56.15384615384615,0.0,0.0,1.3076923076923077,0.23076923076923078,0.0,0,0,2020Q4,2.244
VA,2021Q1,1277.0,4210.0,5487.0,0.7672680882084928,69.46153846153847,0.0,0.15384615384615385,2.0,2.6153846153846154,0.0,0,0,2021Q1,2.6350000000000002
VA,2021Q2,2114.0,5052.0,7166.0,0.7049958135640525,63.07692307692308,0.0,0.0,1.6923076923076923,1.0,0.0,0,0,2021Q2,3.012
VA,2021Q3,2252.0,7550.0,9802.0,0.7702509691899613,53.46153846153846,0.0,0.0,2.769230769230769,1.2307692307692308,0.0,0,0,2021Q3,3.012
VA,2021Q4,2431.0,7787.0,10218.0,0.7620865139949109,65.07692307692308,0.0,0.0,12.76923076923077,1.6153846153846154,0.0,0,0,2021Q4,3.012
VA,2022Q1,2330.0,6369.0,8699.0,0.7321531210483964,66.76923076923077,0.0,0.0,8.384615384615385,1.0,0.0,0,0,2022Q1,3.012
VA,2022Q2,3315.0,7522.0,10837.0,0.6941035341884285,71.6923076923077,0.0,0.0,9.153846153846153,1.0,0.0,0,0,2022Q2,3.012
VA,2022Q3,4399.0,11669.0,16068.0,0.7262260393328355,58.84615384615385,0.0,0.0,9.076923076923077,0.5384615384615384,0.0,1,0,2022Q3,3.012
VA,2022Q4,4807.0,12925.0,17732.0,0.7289081885856079,55.76923076923077,0.0,0.0,6.923076923076923,0.0,0.0,1,0,2022Q4,3.012
VA,2023Q1,4583.0,9856.0,14439.0,0.682595747627952,69.46153846153847,0.0,0.0,6.923076923076923,0.23076923076923078,0.0,1,0,2023Q1,3.012
VA,2023Q2,6200.0,11925.0,18125.0,0.6579310344827586,64.92307692307692,0.0,0.0,7.538461538461538,0.0,0.0,1,0,2023Q2,3.012
VA,2023Q3,7336.0,14061.0,21397.0,0.6571481983455625,65.23076923076923,0.0,0.0,8.307692307692308,0.0,0.0,1,0,2023Q3,3.012
VA,2023Q4,8375.0,14360.0,22735.0,0.6316252474158786,60.785714285714285,0.0,0.0,7.5,0.07142857142857142,0.0,1,0,2023Q4,3.012
VA,2024Q1,4802.0,9687.0,14489.0,0.6685761612257575,62.07692307692308,0.0,0.0,9.384615384615385,0.0,0.0,1,0,2024Q1,3.012
VA,2024Q2,6595.0,11935.0,18530.0,0.6440906637884511,72.38461538461539,0.0,0.0,9.307692307692308,0.0,0.0,1,1,2024Q2,3.012
VA,2024Q3,8116.0,13795.0,21911.0,0.6295924421523436,61.53846153846154,0.0,0.0,8.076923076923077,0.0,0.0,1,1,2024Q3,3.012
VA,2024Q4,8193.0,13866.0,22059.0,0.6285869713042296,75.38461538461539,0.0,0.0,7.846153846153846,0.0,0.0,1,1,2024Q4,3.012
VA,2025Q1,51.0,88.0,139.0,0.6330935251798561,75.38461538461539,0.0,0.0,7.846153846153846,0.0,0.0,1,1,2025Q1,3.012
VT,2020Q1,1136.0,497.0,1633.0,0.3043478260869565,50.84615384615385,0.0,0.0,1.3076923076923077,0.0,0.0,0,0,2020Q1,2.4993333333333334
VT,2020Q4,1418.0,693.0,2111.0,0.3282804358124112,56.15384615384615,0.0,0.0,1.3076923076923077,0.23076923076923078,0.0,0,0,2020Q4,2.244
VT,2021Q2,1747.0,842.0,2589.0,0.3252220934723832,63.07692307692308,0.0,0.0,1.6923076923076923,1.0,0.0,0,0,2021Q2,3.012
VT,2022Q1,2274.0,1126.0,3400.0,0.3311764705882353,66.76923076923077,0.0,0.0,8.384615384615385,1.0,0.0,0,0,2022Q1,3.012
VT,2023Q1,6945.0,3043.0,9988.0,0.3046655987184621,69.46153846153847,0.0,0.0,6.923076923076923,0.23076923076923078,0.0,1,0,2023Q1,3.012
VT,2023Q2,3918.0,1651.0,5569.0,0.2964625606033399,64.92307692307692,0.0,0.0,7.538461538461538,0.0,0.0,1,0,2023Q2,3.012
VT,2023Q4,4390.0,1792.0,6182.0,0.2898738272403753,60.785714285714285,0.0,0.0,7.5,0.07142857142857142,0.0,1,0,2023Q4,3.012
VT,2024Q2,5972.0,2150.0,8122.0,0.264713124846097,72.38461538461539,0.0,0.0,9.307692307692308,0.0,0.0,1,1,2024Q2,3.012
VT,2024Q3,6546.0,2292.0,8838.0,0.2593346911065852,61.53846153846154,0.0,0.0,8.076923076923077,0.0,0.0,1,1,2024Q3,3.012
VT,2024Q4,7408.0,2497.0,9905.0,0.2520949015648662,75.38461538461539,0.0,0.0,7.846153846153846,0.0,0.0,1,1,2024Q4,3.012
VT,2025Q1,8107.0,2640.0,10747.0,0.2456499488229273,75.38461538461539,0.0,0.0,7.846153846153846,0.0,0.0,1,1,2025Q1,3.012
VT,2025Q2,8648.0,2700.0,11348.0,0.2379273880860063,75.38461538461539,0.0,0.0,7.846153846153846,0.0,0.0,1,1,2025Q2,3.012
VT,2025Q3,9073.0,2718.0,11791.0,0.2305147994232889,75.38461538461539,0.0,0.0,7.846153846153846,0.0,0.0,1,1,2025Q3,3.012
VT,2025Q4,9685.0,2806.0,12491.0,0.2246417420542791,75.38461538461539,0.0,0.0,7.846153846153846,0.0,0.0,1,1,2025Q4,3.012
